gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,gs_levels,rationale,gap_notes,model,timestamp
BER.6.5,Mehr-Faktor-Authentisierung für weitreichende Berechtigungen,normal-SdT,teilweise,0.6515,ORP.4.A24; IND.1.A14; ORP.4.A21; ORP.4.A10; CON.10.A1,ORP.4.A24: Vier-Augen-Prinzip für administrative Tätigkeiten; IND.1.A14: Starke Authentisierung an OT-Komponenten; ORP.4.A21: Mehr-Faktor-Authentisierung; ORP.4.A10: Schutz von Benutzendenkennungen mit weitreichenden Berechtigungen; CON.10.A1: Authentisierung bei Webanwendungen,Erhöht; Erhöht; Erhöht; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.7.12,Authentizität,normal-SdT,teilweise,0.6536,IND.1.A14; CON.10.A1; ORP.4.A9; ORP.4.A18; ORP.4.A12,IND.1.A14: Starke Authentisierung an OT-Komponenten; CON.10.A1: Authentisierung bei Webanwendungen; ORP.4.A9: Identifikation und Authentisierung; ORP.4.A18: Einsatz eines zentralen Authentisierungsdienstes; ORP.4.A12: Entwicklung eines Authentisierungskonzeptes für IT-Systeme und Anwendungen,Erhöht; Basis; Basis; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.7.16.1,Zertifizierungsstelle,normal-SdT,teilweise,0.6182,IND.1.A14; CON.1.A4; ORP.4.A18; APP.6.A14; ORP.4.A24,IND.1.A14: Starke Authentisierung an OT-Komponenten; CON.1.A4: Geeignetes Schlüsselmanagement; ORP.4.A18: Einsatz eines zentralen Authentisierungsdienstes; APP.6.A14: Nutzung zertifizierter Software; ORP.4.A24: Vier-Augen-Prinzip für administrative Tätigkeiten,Erhöht; Basis; Standard; Erhöht; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
DET.3.1,Protokollierung sicherheitsrelevanter Ereignisse,normal-SdT,teilweise,0.7347,DER.1.A6; DER.1.A15; DER.1.A5; DER.1.A11; DER.1.A17,DER.1.A6: Kontinuierliche Überwachung und Auswertung von Protokollierungsdaten; DER.1.A15: Zentrale Detektion und Echtzeitüberprüfung von Ereignismeldungen; DER.1.A5: Einsatz von mitgelieferten Systemfunktionen zur Detektion; DER.1.A11: Nutzung einer zentralen Protokollierungsinfrastruktur für die Auswertung sicherheitsrelevanter Ereignisse; DER.1.A17: Automatische Reaktion auf sicherheitsrelevante Ereignisse,Standard; Erhöht; Basis; Standard; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
DET.3.1.3,Anbindung von Peripheriegeräten,normal-SdT,teilweise,0.6255,DER.1.A5; DER.1.A6; DER.1.A2; OPS.1.1.5.A3; DER.1.A11,DER.1.A5: Einsatz von mitgelieferten Systemfunktionen zur Detektion; DER.1.A6: Kontinuierliche Überwachung und Auswertung von Protokollierungsdaten; DER.1.A2: Einhaltung rechtlicher Bedingungen bei der Auswertung von Protokollierungsdaten; OPS.1.1.5.A3: Konfiguration der Protokollierung auf System- und Netzebene; DER.1.A11: Nutzung einer zentralen Protokollierungsinfrastruktur für die Auswertung sicherheitsrelevanter Ereignisse,Basis; Standard; Basis; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
DET.3.1.4,Systemfehler,normal-SdT,teilweise,0.6599,DER.1.A5; OPS.1.1.5.A3; DER.1.A11; DER.1.A15; DER.1.A6,DER.1.A5: Einsatz von mitgelieferten Systemfunktionen zur Detektion; OPS.1.1.5.A3: Konfiguration der Protokollierung auf System- und Netzebene; DER.1.A11: Nutzung einer zentralen Protokollierungsinfrastruktur für die Auswertung sicherheitsrelevanter Ereignisse; DER.1.A15: Zentrale Detektion und Echtzeitüberprüfung von Ereignismeldungen; DER.1.A6: Kontinuierliche Überwachung und Auswertung von Protokollierungsdaten,Basis; Basis; Standard; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
DET.3.1.7,"Was, Wann, Wo",normal-SdT,teilweise,0.6802,DER.1.A6; DER.1.A2; DER.1.A11; OPS.1.1.5.A3; DER.1.A5,DER.1.A6: Kontinuierliche Überwachung und Auswertung von Protokollierungsdaten; DER.1.A2: Einhaltung rechtlicher Bedingungen bei der Auswertung von Protokollierungsdaten; DER.1.A11: Nutzung einer zentralen Protokollierungsinfrastruktur für die Auswertung sicherheitsrelevanter Ereignisse; OPS.1.1.5.A3: Konfiguration der Protokollierung auf System- und Netzebene; DER.1.A5: Einsatz von mitgelieferten Systemfunktionen zur Detektion,Standard; Basis; Standard; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
DET.3.1.9,Fehler der Anwendung,normal-SdT,teilweise,0.6418,DER.1.A5; DER.1.A6; DER.1.A18; DER.1.A15; DER.1.A11,DER.1.A5: Einsatz von mitgelieferten Systemfunktionen zur Detektion; DER.1.A6: Kontinuierliche Überwachung und Auswertung von Protokollierungsdaten; DER.1.A18: Durchführung regelmäßiger Integritätskontrollen; DER.1.A15: Zentrale Detektion und Echtzeitüberprüfung von Ereignismeldungen; DER.1.A11: Nutzung einer zentralen Protokollierungsinfrastruktur für die Auswertung sicherheitsrelevanter Ereignisse,Basis; Standard; Erhöht; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
DET.4.1,Überwachung der Protokollierung,normal-SdT,teilweise,0.6675,DER.1.A14; DER.1.A6; OPS.1.1.5.A3; DER.1.A2; OPS.1.1.5.A9,DER.1.A14: Auswertung der Protokollierungsdaten durch spezialisiertes Personal; DER.1.A6: Kontinuierliche Überwachung und Auswertung von Protokollierungsdaten; OPS.1.1.5.A3: Konfiguration der Protokollierung auf System- und Netzebene; DER.1.A2: Einhaltung rechtlicher Bedingungen bei der Auswertung von Protokollierungsdaten; OPS.1.1.5.A9: Bereitstellung von Protokollierungsdaten für die Auswertung,Erhöht; Standard; Basis; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.6.2.1,Hostsysteme,normal-SdT,teilweise,0.6356,INF.2.A29; INF.10.A1; INF.2.A6; INF.2.A7; INF.2.A1,"INF.2.A29: Vermeidung und Überwachung nicht erforderlicher Leitungen; INF.10.A1: Sichere Nutzung von Besprechungs-, Veranstaltungs- und Schulungsräumen; INF.2.A6: Zutrittskontrolle; INF.2.A7: Verschließen und Sichern; INF.2.A1: Festlegung von Anforderungen",Basis; Basis; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.6.3,Netzkomponenten,normal-SdT,teilweise,0.6567,INF.10.A6; INF.10.A1; INF.2.A29; INF.2.A1; INF.5.A9,"INF.10.A6: Einrichtung sicherer Netzzugänge; INF.10.A1: Sichere Nutzung von Besprechungs-, Veranstaltungs- und Schulungsräumen; INF.2.A29: Vermeidung und Überwachung nicht erforderlicher Leitungen; INF.2.A1: Festlegung von Anforderungen; INF.5.A9: Stromversorgung",Standard; Basis; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.10.1,Klimatisierung,normal-SdT,teilweise,0.6991,INF.2.A5; INF.5.A10; INF.2.A16; INF.5.A24; INF.6.A7,INF.2.A5: Einhaltung der Lufttemperatur und -feuchtigkeit; INF.5.A10: Einhaltung der Lufttemperatur und -Feuchtigkeit; INF.2.A16: Klimatisierung im Rechenzentrum; INF.5.A24: Lüftung und Kühlung; INF.6.A7: Einhaltung von klimatischen Bedingungen,Basis; Standard; Standard; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
GEB.10.1.2,Klimamessung,normal-SdT,teilweise,0.7355,INF.2.A5; INF.6.A7; INF.5.A10; INF.2.A16; INF.5.A24,INF.2.A5: Einhaltung der Lufttemperatur und -feuchtigkeit; INF.6.A7: Einhaltung von klimatischen Bedingungen; INF.5.A10: Einhaltung der Lufttemperatur und -Feuchtigkeit; INF.2.A16: Klimatisierung im Rechenzentrum; INF.5.A24: Lüftung und Kühlung,Basis; Standard; Standard; Standard; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.3.8,Einschränkung von Wechselmedien,normal-SdT,teilweise,0.6293,SYS.2.1.A24; IND.1.A9; SYS.4.1.A18; APP.3.1.A4; SYS.4.1.A21,"SYS.2.1.A24: Umgang mit externen Medien und Wechseldatenträgern; IND.1.A9: Restriktiver Einsatz von Wechseldatenträgern und mobilen Endgeräten in ICS-Umgebungen; SYS.4.1.A18: Konfiguration von Druckern, Kopierern und Multifunktionsgeräten; APP.3.1.A4: Kontrolliertes Einbinden von Dateien und Inhalten; SYS.4.1.A21: Erweiterte Absicherung von Druckern, Kopierern und Multifunktionsgeräten",Standard; Standard; Standard; Basis; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.4.3,Authentifizierung von Fernwartungsfunktionen,normal-SdT,teilweise,0.663,OPS.1.2.5.A17; IND.1.A14; OPS.1.2.5.A24; OPS.1.2.5.A19; IND.3.2.A6,OPS.1.2.5.A17: Authentisierungsmechanismen bei der Fernwartung; IND.1.A14: Starke Authentisierung an OT-Komponenten; OPS.1.2.5.A24: Absicherung integrierter Fernwartungssysteme; OPS.1.2.5.A19: Fernwartung durch Dritte; IND.3.2.A6: Absicherung jedes Fernwartungszugriffs auf die OT,Standard; Erhöht; Standard; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.5.1,Authentifizierung am System,normal-SdT,teilweise,0.6893,IND.1.A14; OPS.1.1.7.A6; OPS.1.1.7.A5; APP.3.1.A1; NET.3.4.A7,IND.1.A14: Starke Authentisierung an OT-Komponenten; OPS.1.1.7.A6: Absicherung des Zugriffs auf die Systemmanagement-Lösung; OPS.1.1.7.A5: Gegenseitige Authentisierung von Systemmanagement-Lösung und zu verwaltenden Systemen; APP.3.1.A1: Authentisierung; NET.3.4.A7: Nutzung sicherer Authentisierungsverfahren,Erhöht; Basis; Basis; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.5.1.1,Authentifizierung an der Firmware,normal-SdT,teilweise,0.6334,IND.1.A14; OPS.1.1.7.A6; OPS.1.1.7.A5; NET.3.4.A7; IND.2.1.A1,IND.1.A14: Starke Authentisierung an OT-Komponenten; OPS.1.1.7.A6: Absicherung des Zugriffs auf die Systemmanagement-Lösung; OPS.1.1.7.A5: Gegenseitige Authentisierung von Systemmanagement-Lösung und zu verwaltenden Systemen; NET.3.4.A7: Nutzung sicherer Authentisierungsverfahren; IND.2.1.A1: Einschränkung des Zugriffs auf Konfigurations- und Wartungsschnittstellen,Erhöht; Basis; Basis; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.5.2,Keine Mehrfachanmeldung,normal-SdT,teilweise,0.6195,SYS.2.2.3.A6; APP.3.1.A1; IND.1.A14; OPS.1.1.2.A16,SYS.2.2.3.A6: Integration von Online-Konten in das Betriebssystem; APP.3.1.A1: Authentisierung; IND.1.A14: Starke Authentisierung an OT-Komponenten; OPS.1.1.2.A16: Erweiterte Sicherheitsmaßnahmen für Administrationszugänge,Basis; Basis; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.7.3,Host-basierte Angriffserkennung,erhöht,teilweise,0.6445,SYS.1.1.A27; SYS.1.6.A24,SYS.1.1.A27: Hostbasierte Angriffserkennung; SYS.1.6.A24: Hostbasierte Angriffserkennung,Erhöht; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.7.15,Lokale Firewall,normal-SdT,teilweise,0.6628,NET.3.2.A4; NET.3.2.A2; NET.3.2.A29; NET.1.1.A4; NET.3.2.A18,NET.3.2.A4: Sichere Konfiguration der Firewall; NET.3.2.A2: Festlegen der Firewall-Regeln; NET.3.2.A29: Einsatz von Hochverfügbarkeitslösungen; NET.1.1.A4: Netztrennung in Zonen; NET.3.2.A18: Administration über ein gesondertes Managementnetz,Basis; Basis; Erhöht; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.11.1,Authentifizierung vor dem Zugriff,normal-SdT,teilweise,0.6756,IND.1.A14; APP.3.1.A1; OPS.1.1.7.A6; OPS.1.1.7.A5; NET.3.4.A7,IND.1.A14: Starke Authentisierung an OT-Komponenten; APP.3.1.A1: Authentisierung; OPS.1.1.7.A6: Absicherung des Zugriffs auf die Systemmanagement-Lösung; OPS.1.1.7.A5: Gegenseitige Authentisierung von Systemmanagement-Lösung und zu verwaltenden Systemen; NET.3.4.A7: Nutzung sicherer Authentisierungsverfahren,Erhöht; Basis; Basis; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.11.1.1,Authentifizierung von geplanten Konversationen,normal-SdT,teilweise,0.6242,IND.1.A14; APP.3.1.A1; OPS.1.1.7.A6; NET.3.4.A7; OPS.1.1.7.A5,IND.1.A14: Starke Authentisierung an OT-Komponenten; APP.3.1.A1: Authentisierung; OPS.1.1.7.A6: Absicherung des Zugriffs auf die Systemmanagement-Lösung; NET.3.4.A7: Nutzung sicherer Authentisierungsverfahren; OPS.1.1.7.A5: Gegenseitige Authentisierung von Systemmanagement-Lösung und zu verwaltenden Systemen,Erhöht; Basis; Basis; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.11.1.2,Authentifizierung von Netzverbindungen - clientseitig,normal-SdT,teilweise,0.6677,NET.3.4.A7; APP.3.1.A1; IND.1.A14; APP.1.2.A3; APP.2.1.A20,NET.3.4.A7: Nutzung sicherer Authentisierungsverfahren; APP.3.1.A1: Authentisierung; IND.1.A14: Starke Authentisierung an OT-Komponenten; APP.1.2.A3: Verwendung von vertrauenswürdigen Zertifikaten; APP.2.1.A20: Absicherung der Replikation,Standard; Basis; Erhöht; Basis; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.13.2,Authentizität von Nachrichten,normal-SdT,teilweise,0.612,IND.1.A14; APP.1.2.A3; NET.3.4.A7; APP.2.1.A20; APP.5.3.A9,IND.1.A14: Starke Authentisierung an OT-Komponenten; APP.1.2.A3: Verwendung von vertrauenswürdigen Zertifikaten; NET.3.4.A7: Nutzung sicherer Authentisierungsverfahren; APP.2.1.A20: Absicherung der Replikation; APP.5.3.A9: Erweiterte Sicherheitsmaßnahmen auf dem E-Mail-Server,Erhöht; Basis; Standard; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.14.5,Zeitüberschreitung von Netzverbindungen,normal-SdT,teilweise,0.6147,NET.1.1.A29,NET.1.1.A29: Hochverfügbare Realisierung von Netzanbindungen,Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ARCH.2.2.4,VoIP-Netz,erhöht,teilweise,0.6763,NET.4.2.A4; NET.4.2.A16; NET.4.2.A1; NET.1.1.A29; NET.1.1.A11,NET.4.2.A4: Einschränkung der Erreichbarkeit über VoIP; NET.4.2.A16: Trennung des Daten- und VoIP-Netzes; NET.4.2.A1: Planung des VoIP-Einsatzes; NET.1.1.A29: Hochverfügbare Realisierung von Netzanbindungen; NET.1.1.A11: Absicherung eingehender Kommunikation vom Internet in das interne Netz,Basis; Erhöht; Basis; Erhöht; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ARCH.2.2.11,Physische Segmentierung,erhöht,teilweise,0.6936,NET.1.1.A31; NET.1.1.A23; NET.1.1.A32; NET.1.1.A22; NET.1.1.A33,NET.1.1.A31: Physische Trennung von Netzsegmenten; NET.1.1.A23: Trennung von Netzsegmenten; NET.1.1.A32: Physische Trennung von Management-Netzsegmenten; NET.1.1.A22: Spezifikation des Segmentierungskonzepts; NET.1.1.A33: Mikrosegmentierung des Netzes,Erhöht; Standard; Erhöht; Standard; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ARCH.5.1.12,Software-definierte Verbindungen,erhöht,teilweise,0.6241,NET.1.1.A4; NET.1.1.A7; NET.1.1.A11; NET.1.1.A22; NET.1.1.A29,NET.1.1.A4: Netztrennung in Zonen; NET.1.1.A7: Absicherung von schützenswerten Informationen; NET.1.1.A11: Absicherung eingehender Kommunikation vom Internet in das interne Netz; NET.1.1.A22: Spezifikation des Segmentierungskonzepts; NET.1.1.A29: Hochverfügbare Realisierung von Netzanbindungen,Basis; Basis; Basis; Standard; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ARCH.6.1,Kontrollierte Verbindungsführung,erhöht,teilweise,0.6482,NET.1.1.A4; NET.1.1.A11; NET.1.1.A21; NET.1.1.A16; NET.1.1.A18,NET.1.1.A4: Netztrennung in Zonen; NET.1.1.A11: Absicherung eingehender Kommunikation vom Internet in das interne Netz; NET.1.1.A21: Separierung des Management-Bereichs; NET.1.1.A16: Spezifikation der Netzarchitektur; NET.1.1.A18: P-A-P-Struktur für die Internet-Anbindung,Basis; Basis; Standard; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ARCH.8.2,Redundante TK-Anbindung,erhöht,teilweise,0.6419,NET.4.1.A19; INF.12.A17; NET.1.1.A29; NET.4.1.A2,NET.4.1.A19: Redundanter Anschluss; INF.12.A17: Redundanzen für die IT-Verkabelung; NET.1.1.A29: Hochverfügbare Realisierung von Netzanbindungen; NET.4.1.A2: Auswahl von TK-Diensteanbietenden,Erhöht; Erhöht; Erhöht; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ARCH.8.3,Redundante Server,erhöht,teilweise,0.663,APP.3.2.A15; NET.1.1.A29; INF.2.A26; SYS.1.1.A28; APP.5.3.A11,APP.3.2.A15: Redundanz; NET.1.1.A29: Hochverfügbare Realisierung von Netzanbindungen; INF.2.A26: Redundante Auslegung von Netzersatzanlagen; SYS.1.1.A28: Steigerung der Verfügbarkeit durch Redundanz; APP.5.3.A11: Einsatz redundanter E-Mail-Server,Erhöht; Erhöht; Erhöht; Erhöht; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ARCH.9.2,Lastverteilung,erhöht,teilweise,0.6199,NET.1.1.A29; NET.1.1.A30; NET.1.1.A5,NET.1.1.A29: Hochverfügbare Realisierung von Netzanbindungen; NET.1.1.A30: Schutz vor Distributed-Denial-of-Service; NET.1.1.A5: Client-Server-Segmentierung,Erhöht; Erhöht; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ASST.3.6,Verifikation,erhöht,teilweise,0.604,APP.4.3.A20; IND.2.7.A12,APP.4.3.A20: Regelmäßige Audits; IND.2.7.A12: Sicherstellen der Integrität und Authentizität von Anwendungsprogrammen und Konfigurationsdaten,Standard; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ASST.4.1,Autorisierung von Schnittstellen,erhöht,teilweise,0.6207,OPS.1.1.2.A6; INF.11.A15; APP.3.1.A11,OPS.1.1.2.A6: Schutz administrativer Tätigkeiten; INF.11.A15: Physische Absicherung der Schnittstellen; APP.3.1.A11: Sichere Anbindung von Hintergrundsystemen,Basis; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ASST.4.4,Nachweis des Zugangs,erhöht,teilweise,0.628,OPS.1.1.2.A5; CON.10.A1,OPS.1.1.2.A5: Nachweisbarkeit von administrativen Tätigkeiten; CON.10.A1: Authentisierung bei Webanwendungen,Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ASST.5.3,Autorisierung von Wartungen,erhöht,teilweise,0.6892,OPS.1.1.1.A19; INF.11.A2; OPS.1.2.5.A19; OPS.1.1.1.A26; INF.13.A17,"OPS.1.1.1.A19: Regelungen für Wartungs- und Reparaturarbeiten; INF.11.A2: Wartung, Inspektion und Updates; OPS.1.2.5.A19: Fernwartung durch Dritte; OPS.1.1.1.A26: Proaktive Instandhaltung im IT-Betrieb; INF.13.A17: Regelung von Wartungs- und Reparaturarbeiten im TGM",Standard; Basis; Standard; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ASST.5.6,Wartung durch Externe,erhöht,teilweise,0.6848,OPS.1.2.5.A19; IND.3.2.A4; CON.11.1.A18; OPS.1.2.5.A24; INF.11.A2,"OPS.1.2.5.A19: Fernwartung durch Dritte; IND.3.2.A4: Verbindliche Regelung der OT-Fernwartung durch Dritte; CON.11.1.A18: Fernwartung von VS-IT nach § 3 Abs. 3 VSA; OPS.1.2.5.A24: Absicherung integrierter Fernwartungssysteme; INF.11.A2: Wartung, Inspektion und Updates",Standard; Basis; Basis; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ASST.6.3,Konformitätsprüfung,erhöht,teilweise,0.6359,OPS.1.1.1.A6,OPS.1.1.1.A6: Durchführung des IT-Asset-Managements,Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ASST.7.3.3,Zugelassene Löschanwendungen,erhöht,teilweise,0.6938,CON.11.1.A13; CON.6.A2; CON.1.A5; CON.6.A1; CON.6.A11,"CON.11.1.A13: Löschung elektronischer VS, Vernichtung von Datenträgern und IT-Produkten nach §§ 32, 56 und Nr. 8 Anlage V zur VSA; CON.6.A2: Ordnungsgemäßes Löschen und Vernichten von schützenswerten Betriebsmitteln und Informationen; CON.1.A5: Sicheres Löschen und Vernichten von kryptografischen Schlüsseln; CON.6.A1: Regelung für die Löschung und Vernichtung von Informationen; CON.6.A11: Löschung und Vernichtung von Datenträgern durch externe Dienstleistende",Basis; Basis; Standard; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ASST.7.4,Wiederherstelltest,erhöht,teilweise,0.601,CON.3.A15,CON.3.A15: Regelmäßiges Testen der Datensicherungen,Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ASST.7.5,Vernichtungseinrichtungen,erhöht,teilweise,0.7052,CON.6.A2; CON.6.A4; CON.11.1.A13; CON.6.A11; CON.6.A14,"CON.6.A2: Ordnungsgemäßes Löschen und Vernichten von schützenswerten Betriebsmitteln und Informationen; CON.6.A4: Auswahl geeigneter Verfahren zur Löschung oder Vernichtung von Datenträgern; CON.11.1.A13: Löschung elektronischer VS, Vernichtung von Datenträgern und IT-Produkten nach §§ 32, 56 und Nr. 8 Anlage V zur VSA; CON.6.A11: Löschung und Vernichtung von Datenträgern durch externe Dienstleistende; CON.6.A14: Vernichten von Datenträgern auf erhöhter Sicherheitsstufe",Basis; Standard; Basis; Basis; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.3.14,Zugang nur durch zwei Personen,erhöht,teilweise,0.6906,ORP.4.A24; ORP.4.A8; ORP.4.A10; ORP.4.A21; ORP.4.A13,ORP.4.A24: Vier-Augen-Prinzip für administrative Tätigkeiten; ORP.4.A8: Regelung des Passwortgebrauchs; ORP.4.A10: Schutz von Benutzendenkennungen mit weitreichenden Berechtigungen; ORP.4.A21: Mehr-Faktor-Authentisierung; ORP.4.A13: Geeignete Auswahl von Authentisierungsmechanismen,Erhöht; Basis; Standard; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.3.21,Notfallzugang,erhöht,teilweise,0.6159,APP.4.2.A29; ORP.4.A8; APP.4.2.A19,APP.4.2.A29: Einrichten von Notfall-Konten; ORP.4.A8: Regelung des Passwortgebrauchs; APP.4.2.A19: Definition der Sicherheitsrichtlinien für Konten,Standard; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.5.7,IT-System-Zugangskonto,erhöht,teilweise,0.6461,IND.1.A15; OPS.1.1.1.A2; IND.1.A14; OPS.1.1.2.A5; ORP.4.A2,"IND.1.A15: Überwachung von weitreichenden Berechtigungen; OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb; IND.1.A14: Starke Authentisierung an OT-Komponenten; OPS.1.1.2.A5: Nachweisbarkeit von administrativen Tätigkeiten; ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen",Erhöht; Basis; Erhöht; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
